sentence_id,words,labels
114,to,O
114,stop,O
114,for,O
114,an,O
114,on-coming,O
114,vehicle,O
114,",",O
114,even,O
114,though,O
114,there,O
114,is,O
114,enough,O
114,room,O
114,for,O
114,both,O
114,vehicles,O
114,in,O
114,their,O
114,respective,O
114,lanes,O
114,.,O
114,safety,O
114,driver,O
114,takes,O
114,over,O
114,so,O
114,that,O
114,the,O
114,av,O
114,does,O
114,not,O
114,come,O
114,to,O
114,an,O
114,unexpected,O
114,stop,O
114,on,O
114,the,O
114,steet,O
114,.,O
115,av,O
115,at,O
115,stop,O
115,sign,O
115,intersection,O
115,with,O
115,vehicles,O
115,turning,O
115,in,O
115,to,O
115,the,O
115,av,O
115,lane,O
115,of,O
115,travel,O
115,.,O
115,safety,O
115,driver,O
115,takes,O
115,over,O
115,once,O
115,the,O
115,av,O
115,misses,O
115,it,O
115,s,O
115,right,O
115,of,O
115,way,O
115,.,O
116,av,O
116,falsely,O
116,detects,O
116,a,O
116,pedestrian,O
116,yield,O
116,sign,O
116,as,O
116,a,O
116,pedestrian,O
116,",",O
116,causing,O
116,the,O
116,av,O
116,to,O
116,come,O
116,to,O
116,a,O
116,stop,O
116,.,O
116,safety,O
116,driver,O
116,initiates,O
116,take,O
116,over,O
116,to,O
116,maintain,O
116,smooth,O
116,traffic,O
116,flow.no,O
116,av,O
116,system,O
116,fault,O
116,detected,O
116,.,O
117,safety,O
117,driver,O
117,makes,O
117,a,O
117,preventive,O
117,intervention,O
117,",",O
117,with,O
117,an,O
117,on-coming,O
117,vehicle,O
117,on,O
117,a,O
117,narrow,O
117,road,O
117,.,O
117,no,O
117,av,O
117,system,O
117,fault,O
117,detected,O
117,.,O
118,safety,O
118,driver,O
118,decided,O
118,to,O
118,take,O
118,over,O
118,to,O
118,let,O
118,a,O
118,faster,O
118,trailer,O
118,vehicle,O
118,pass,O
118,the,O
118,av,O
118,for,O
118,their,O
118,convenience,O
118,.,O
118,no,O
118,av,O
118,system,O
118,fault,O
118,detected,O
118,.,O
119,av,O
119,making,O
119,wide,O
119,right,O
119,turn,O
119,",",O
119,with,O
119,on,O
119,coming,O
119,vehicle,O
119,in,O
119,opposite,O
119,lane,O
119,of,O
119,the,O
119,road,O
119,.,O
119,driver,O
119,makes,O
119,a,O
119,preventive,O
119,intervention,O
119,to,O
119,avoid,O
119,any,O
119,unsafe,O
119,situation,O
119,.,O
119,cause,O
119,:,O
119,lateral,B-C-3
119,controls,I-C-3
119,issue,I-C-3
119,causing,O
119,wider,B-E
119,than,I-E
119,usual,I-E
119,turn,I-E
119,.,O
120,localization,O
120,issue,O
120,:,O
120,wrong,O
120,gps,O
120,state,O
121,safety,O
121,precaution,O
121,:,O
121,smart,O
121,camera,O
121,output,O
121,problem,O
121,from,O
121,visualizer,O
122,motion,O
122,&,O
122,planning,O
122,issue,O
122,:,O
122,wrong,O
122,trajectory,O
122,at,O
122,the,O
122,curve,O
122,from,O
122,visualizer,O
122,with,O
122,a,O
122,new,O
122,module,O
123,motion,O
123,&,O
123,planning,O
123,issue,O
123,:,O
123,smart,O
123,camera,O
123,output,O
123,problem,O
123,from,O
123,visualizer,O
124,safety,O
124,precaution,O
124,:,O
124,dbw,O
124,beeping,O
124,noise,O
125,incorrect,B-C-2
125,prediction,I-C-2
125,lead,O
125,to,O
125,undesirable,B-E
125,motion,I-E
125,plan,I-E
126,av,O
126,at,O
126,a,O
126,stop,O
126,sign,O
126,intersection,O
126,with,O
126,one,O
126,other,O
126,vehicle,O
126,.,O
126,the,O
126,current,O
126,av,O
126,version,O
126,takes,O
126,a,O
126,cautious,O
126,stop-creep,O
126,action,O
126,at,O
126,a,O
126,stop,O
126,sign,O
126,junction,O
126,",",O
126,which,O
126,is,O
126,slower,O
126,&,O
126,conservative,O
126,than,O
126,a,O
126,typical,O
126,human,O
126,driver,O
126,.,O
126,safety,O
126,driver,O
126,took,O
126,over,O
126,to,O
126,avoid,O
126,any,O
126,inconvenience,O
126,to,O
126,the,O
126,other,O
126,vehicle,O
126,.,O
126,no,O
126,av,O
126,system,O
126,fault,O
126,.,O
127,safety,O
127,driver,O
127,makes,O
127,a,O
127,preventive,O
127,intervention,O
127,",",O
127,as,O
127,he,O
127,car,O
127,infront,O
127,is,O
127,making,O
127,a,O
127,2-point,O
127,u-turn,O
127,.,O
128,perception,O
128,detects,O
128,a,O
128,vehicle,O
128,where,O
128,construction,O
128,vehicle,O
128,is,O
128,parked,O
128,.,O
128,possible,O
128,that,O
128,the,B-C-0
128,detected,I-C-0
128,obstacle,I-C-0
128,boundary,I-C-0
128,is,O
128,not,O
128,accurate,O
128,to,O
128,the,O
128,actual,O
128,construction,O
128,vehicle,O
128,",",O
128,resulting,O
128,in,O
128,planned,B-E
128,path,I-E
128,that,O
128,is,O
128,closer,O
128,to,O
128,the,O
128,construction,O
128,vehicle,O
128,.,O
128,safety,O
128,driver,O
128,initiates,O
128,a,O
128,take,O
128,over,O
128,to,O
128,make,O
128,sure,O
128,av,O
128,safely,O
128,navigates,O
128,the,O
128,parked,O
128,construction,O
128,zone,O
129,av,O
129,making,O
129,wide,O
129,right,O
129,turn,O
129,",",O
129,with,O
129,on,O
129,coming,O
129,vehicle,O
129,in,O
129,opposite,O
129,lane,O
129,of,O
129,a,O
129,narrow,O
129,street,O
129,.,O
129,driver,O
129,makes,O
129,a,O
129,preventive,O
129,intervention,O
129,to,O
129,avoid,O
129,any,O
129,unsafe,O
129,situation,O
129,.,O
129,cause,O
129,:,O
129,lateral,B-C-3
129,controls,I-C-3
129,issue,I-C-3
129,causing,O
129,wider,B-E
129,than,I-E
129,usual,I-E
129,turn,I-E
129,.,O
130,av,O
130,turning,O
130,right,O
130,.,O
130,construction,O
130,warning,O
130,signs,O
130,on,O
130,the,O
130,side,O
130,of,O
130,the,O
130,turn,O
130,not,O
130,detected,O
130,by,O
130,av.driver,O
130,takes,O
130,over,O
130,to,O
130,avoid,O
130,av,O
130,getting,O
130,close,O
130,to,O
130,the,O
130,construction,O
130,zone,O
130,.,O
131,faster,O
131,following,O
131,vehicle,O
131,.,O
131,25,O
131,mph,O
131,max,O
131,speed,O
131,on,O
131,40,O
131,mph,O
131,street,O
132,safety,O
132,driver,O
132,makes,O
132,a,O
132,preventive,O
132,intervention,O
132,",",O
132,with,O
132,an,O
132,on-coming,O
132,vehicle,O
132,on,O
132,a,O
132,narrow,O
132,road,O
133,the,O
133,system,O
133,disengaged,B-E
133,because,O
133,of,O
133,an,B-C-1
133,error,I-C-1
133,with,I-C-1
133,the,I-C-1
133,maps,I-C-1
133,component,I-C-1
133,.,O
133,the,O
133,system,O
133,asked,O
133,the,O
133,operator,O
133,to,O
133,take,O
133,control,O
133,of,O
133,the,O
133,vehicle,O
133,.,O
134,narrow,O
134,street,O
134,with,O
134,parked,O
134,vehicles,O
134,on,O
134,one,O
134,side,O
134,and,O
134,on-coming,O
134,vehicle,O
134,on,O
134,the,O
134,other,O
134,side,O
134,.,O
134,gap,B-C-6
134,on,O
134,either,O
134,side,O
134,is,O
134,less,O
134,than,O
134,av,O
134,planner,O
134,s,O
134,safety,O
134,thresolds,O
134,",",O
134,resulting,O
134,in,O
134,planner,B-E
134,stopping,I-E
134,the,I-E
134,vehicle,I-E
134,.,O
134,driver,O
134,takes,O
134,over,O
134,to,O
134,maneuver,O
134,the,O
134,av,O
134,through,O
134,the,O
134,narrow,O
134,gap,O
134,.,O
135,av,O
135,at,O
135,a,O
135,stop,O
135,sign,O
135,intersection,O
135,with,O
135,one,O
135,other,O
135,vehicle,O
135,.,O
135,the,O
135,current,O
135,av,O
135,version,O
135,takes,O
135,a,O
135,cautious,O
135,stop-creep,O
135,action,O
135,at,O
135,a,O
135,stop,O
135,sign,O
135,junction,O
135,",",O
135,which,O
135,is,O
135,slower,O
135,&,O
135,conservative,O
135,than,O
135,a,O
135,typical,O
135,human,O
135,driver,O
135,.,O
135,safety,O
135,driver,O
135,took,O
135,over,O
135,to,O
135,avoid,O
135,any,O
135,inconvenience,O
135,to,O
135,the,O
135,other,O
135,vehicle,O
136,av,O
136,decides,O
136,to,O
136,stop,B-E
136,for,O
136,an,O
136,on-coming,B-C-5
136,vehicle,I-C-5
136,",",O
136,even,O
136,though,O
136,there,O
136,is,O
136,enough,O
136,room,O
136,for,O
136,both,O
136,vehicles,O
136,in,O
136,their,O
136,respective,O
136,lanes,O
136,.,O
136,safety,O
136,driver,O
136,takes,O
136,over,O
136,so,O
136,that,O
136,the,O
136,av,O
136,does,O
136,not,O
136,come,O
136,to,O
136,an,O
136,unexpected,O
136,stop,O
136,on,O
136,the,O
136,steet.cause,O
136,:,O
136,wrong,B-C-2
136,prediction,I-C-2
136,of,I-C-2
136,oncoming,I-C-2
136,vehicle,I-C-2
136,movement,I-C-2
136,.,O
137,safety,O
137,driver,O
137,took,O
137,over,O
137,to,O
137,pass,O
137,a,O
137,slow,O
137,moving,O
137,construction,O
137,vehicle,O
137,on,O
137,side,O
137,of,O
137,the,O
137,road,O
137,.,O
138,construction,O
138,cones,O
138,on,O
138,the,O
138,side,O
138,not,O
138,detected,O
138,.,O
138,av,O
138,got,O
138,close,O
138,to,O
138,the,O
138,cones,O
138,.,O
138,safety,O
138,driver,O
138,takes,O
138,over,O
138,before,O
138,av,O
138,gets,O
138,any,O
138,closer,O
138,to,O
138,the,O
138,construction,O
138,zone,O
138,.,O
139,hardware,O
139,issue,O
139,:,O
139,smart,O
139,camera,O
139,stop,O
139,working,O
140,perception,O
140,issue,O
140,:,O
140,smart,O
140,camera,O
140,lane,O
140,detection,O
140,offset,O
140,too,O
140,close,O
140,to,O
140,the,O
140,left,O
141,prediction,O
141,discrepancy,O
141,;,O
141,incorrect,O
141,trajectory,O
141,estimation,O
141,of,O
141,approaching,O
141,vehicle,O
142,av,O
142,did,O
142,not,O
142,detect,O
142,contruction,O
142,ditch,O
142,on,O
142,side,O
142,of,O
142,the,O
142,road,O
142,.,O
142,safety,O
142,driver,O
142,took,O
142,over,O
142,as,O
142,a,O
142,precaution,O
142,.,O
143,av,O
143,steering,O
143,oscillates,O
143,",",O
143,when,O
143,the,O
143,autonomous,O
143,mode,O
143,is,O
143,initated,O
143,off,O
143,the,O
143,center,O
143,of,O
143,lane,O
143,.,O
143,safety,O
143,driver,O
143,takes,O
143,over,O
143,to,O
143,avoid,O
143,any,O
143,unsafe,O
143,situation,O
143,.,O
144,safety,O
144,driver,O
144,decides,O
144,to,O
144,take,O
144,over,O
144,to,O
144,let,O
144,a,O
144,faster,O
144,trailing,O
144,vehicle,O
144,pass,O
144,.,O
145,av,O
145,planner,O
145,fails,O
145,to,O
145,slow,O
145,down,O
145,for,O
145,a,O
145,right,O
145,turn,O
145,and,O
145,goes,O
145,straight,O
145,instead,O
145,after,O
145,missing,O
145,the,O
145,turn,O
145,.,O
145,safety,O
145,driver,O
145,takes,O
145,over,O
145,to,O
145,put,O
145,the,O
145,vehicle,O
145,back,O
145,to,O
145,the,O
145,testing,O
145,route,O
145,.,O
146,vehicle,O
146,starts,O
146,to,O
146,drift,B-E
146,from,O
146,its,O
146,expected,O
146,path,O
146,on,O
146,the,O
146,lane,O
146,",",O
146,possibly,O
146,due,O
146,to,O
146,effective,B-C-1
146,loss,I-C-1
146,of,O
146,either,O
146,localization,O
146,or,O
146,compute,O
146,or,O
146,network,O
146,transport,O
146,of,O
146,the,O
146,localization,O
146,data,O
146,.,O
146,driver,O
146,takes,O
146,over,O
146,quickly,O
146,to,O
146,avoid,O
146,any,O
146,unsafe,O
146,situation,O
146,.,O
147,vehicle,B-E
147,drifing,I-E
147,on,O
147,to,O
147,on,O
147,coming,O
147,lane,O
147,",",O
147,due,O
147,to,O
147,effective,B-C-1
147,loss,I-C-1
147,of,O
147,one,O
147,or,O
147,many,O
147,of,O
147,either,O
147,localization,O
147,",",O
147,compute,O
147,or,O
147,network,O
147,transport,O
147,of,O
147,the,O
147,localization,O
147,data,O
147,.,O
147,results,O
147,in,O
147,driver,O
147,take,O
147,over,O
147,.,O
148,a,B-C-7
148,generalerror,I-C-7
148,caused,O
148,the,O
148,system,O
148,to,O
148,stop,O
148,the,O
148,engaged,O
148,status,O
148,.,O
148,vehicle,O
148,not,O
148,in,O
148,an,O
148,active,O
148,construction,O
148,zone,O
148,.,O
148,no,O
148,emergency,O
148,vehicles,O
148,or,O
148,collisions,O
148,present,O
148,in,O
148,the,O
148,vicinity,O
148,.,O
148,weather,O
148,and,O
148,/,O
148,or,O
148,road,O
148,conditions,O
148,dry,O
148,in,O
148,the,O
148,area,O
148,.,O
149,av,O
149,at,O
149,a,O
149,busy,O
149,stop,O
149,sign,O
149,intersection,O
149,.,O
149,the,O
149,current,O
149,av,O
149,version,O
149,takes,O
149,a,O
149,cautious,O
149,stop-creep,O
149,action,O
149,at,O
149,a,O
149,stop,O
149,sign,O
149,junction,O
149,",",O
149,which,O
149,is,O
149,slower,O
149,than,O
149,a,O
149,typical,O
149,human,O
149,driver,O
149,.,O
149,safety,O
149,driver,O
149,took,O
149,over,O
149,to,O
149,avoid,O
149,any,O
149,honking,O
149,response,O
149,from,O
149,other,O
149,vehicles,O
149,.,O
150,box,O
150,truck,O
150,parked,O
150,on,O
150,right,O
150,side,O
150,of,O
150,av,O
150,.,O
150,slight,B-C-6
150,bend,I-C-6
150,on,O
150,the,O
150,road,O
150,of,O
150,traversal,O
150,created,O
150,a,B-E
150,limited,I-E
150,view,I-E
150,of,O
150,oncoming,O
150,lane,O
150,to,O
150,the,O
150,av,O
150,.,O
150,av,O
150,decides,O
150,to,O
150,nudge,O
150,left,O
150,",",O
150,but,O
150,gets,O
150,too,O
150,close,O
150,to,O
150,the,O
150,on,O
150,coming,O
150,vehicle,O
150,from,O
150,the,O
150,opposite,O
150,side,O
150,.,O
150,safety,O
150,driver,O
150,initiates,O
150,a,O
150,take,O
150,over,O
150,to,O
150,make,O
150,get,O
150,through,O
150,the,O
150,narrow,O
150,zone,O
150,between,O
150,box,O
150,truck,O
150,and,O
150,the,O
150,on,O
150,coming,O
150,vehicle,O
150,.,O
151,av,O
151,needs,O
151,to,O
151,make,O
151,a,O
151,left,O
151,turn,O
151,in,O
151,narrow,O
151,street,O
151,with,O
151,parked,O
151,vehicles,O
151,on,O
151,right,O
151,side,O
151,after,O
151,the,O
151,turn,O
151,.,O
151,the,O
151,planner,O
151,is,O
151,not,O
151,able,O
151,to,O
151,create,O
151,a,O
151,consistent,O
151,path,O
151,around,O
151,parked,O
151,vehicles,O
151,in,O
151,to,O
151,the,O
151,turn,O
151,.,O
151,it,O
151,keeps,O
151,swithcing,O
151,between,O
151,finding,O
151,a,O
151,path,O
151,and,O
151,requesting,O
151,av,O
151,to,O
151,come,O
151,to,O
151,complete,O
151,stop,O
151,",",O
151,at,O
151,edge,O
151,of,O
151,decision,O
151,boundary,O
151,",",O
151,resulting,O
151,in,O
151,av,O
151,to,O
151,start,O
151,slowing,O
151,down,O
151,.,O
151,safety,O
151,driver,O
151,takes,O
151,over,O
151,to,O
151,maintain,O
151,a,O
151,smooth,O
151,traffic,O
151,flow,O
151,.,O
152,safety,O
152,driver,O
152,takes,O
152,over,O
152,",",O
152,while,O
152,av,O
152,trying,O
152,to,O
152,make,O
152,a,O
152,left,O
152,turn,O
152,after,O
152,a,O
152,stop,O
152,sign,O
152,",",O
152,as,O
152,he,O
152,notices,O
152,the,B-C-7
152,computing,I-C-7
152,load,I-C-7
152,is,O
152,high,O
152,resulting,O
152,in,O
152,bad,B-E
152,localization,I-E
152,and,O
152,controls,B-E
152,performance,B-E
152,.,O
153,av,O
153,has,O
153,just,O
153,made,O
153,a,O
153,right,O
153,turn,O
153,and,O
153,there,O
153,is,O
153,an,B-C-5
153,oncoming,I-C-5
153,vehicle,I-C-5
153,in,O
153,the,O
153,opposite,O
153,lane,O
153,",",O
153,resulting,O
153,in,O
153,a,B-E
153,narrow,I-E
153,path,I-E
153,between,O
153,parked,O
153,car,O
153,(,O
153,on,O
153,the,O
153,right,O
153,),O
153,and,O
153,on,O
153,coming,O
153,vehicle,O
153,(,O
153,on,O
153,the,O
153,left,O
153,),O
153,for,O
153,the,O
153,av,O
153,to,O
153,follow,O
153,.,O
153,safety,O
153,driver,O
153,initiated,O
153,the,O
153,take,O
153,over,O
153,",",O
153,when,O
153,he,O
153,noticed,O
153,the,O
153,steering,O
153,move,O
153,to,O
153,the,O
153,left,O
153,.,O
153,cause,O
153,:,O
153,wrong,B-C-2
153,prediction,I-C-2
153,of,I-C-2
153,on-coming,I-C-2
153,vehicle,I-C-2
153,trajectory,I-C-2
153,for,O
153,a,O
153,small,O
153,time,O
153,instant,O
153,causing,O
153,the,O
153,vehicle,O
153,to,O
153,move,O
153,in,O
153,the,O
153,wrong,O
153,direction,O
153,for,O
153,that,O
153,time,O
153,instant,O
153,.,O
154,the,O
154,av,O
154,is,O
154,at,O
154,a,O
154,stop,O
154,sign,O
154,and,O
154,is,O
154,observed,O
154,to,O
154,be,O
154,slower,O
154,than,O
154,usual,O
154,to,O
154,start,O
154,when,O
154,it,O
154,has,O
154,right,O
154,of,O
154,way,O
154,.,O
154,safety,O
154,driver,O
154,takes,O
154,over,O
154,to,O
154,avoid,O
154,cross,O
154,traffic,O
154,waiting,O
154,long,O
154,for,O
154,av,O
154,to,O
154,negotiate,O
154,intersection,O
154,.,O
154,the,O
154,compute,O
154,seems,O
154,to,O
154,be,O
154,glitchy,O
154,at,O
154,the,O
154,turn,O
154,making,O
154,planning,B-E
154,",",I-E
154,controls,I-E
154,and,I-E
154,localization,I-E
154,performance,I-E
154,bad,I-E
154,.,O
155,safety,O
155,driver,O
155,initiates,O
155,a,O
155,take,O
155,over,O
155,as,O
155,a,B-C-5
155,faster,I-C-5
155,moving,I-C-5
155,trailing,I-C-5
155,vehicle,I-C-5
155,gets,O
155,too,O
155,close,O
155,to,O
155,the,O
155,av,O
155,.,O
156,safety,O
156,driver,O
156,a,O
156,takes,O
156,over,O
156,to,O
156,let,O
156,a,O
156,faster,O
156,trailing,O
156,vehicle,O
156,to,O
156,pass,O
156,.,O
157,av,O
157,at,O
157,a,O
157,busy,O
157,stop,O
157,sign,O
157,intersection,O
157,.,O
157,the,O
157,current,O
157,av,O
157,version,O
157,takes,O
157,a,O
157,cautious,O
157,stop-creep,O
157,action,O
157,at,O
157,a,O
157,stop,O
157,sign,O
157,junction,O
157,",",O
157,which,O
157,is,O
157,slower,O
157,than,O
157,a,O
157,typical,O
157,human,O
157,driver,O
157,.,O
157,safety,O
157,driver,O
157,took,O
157,over,O
157,to,O
157,avoid,O
157,any,O
157,inconvenience,O
157,to,O
157,other,O
157,crossing,O
157,vehicles,O
157,at,O
157,the,O
157,intersection,O
157,.,O
158,av,O
158,merging,O
158,into,O
158,a,O
158,faster,O
158,lane,O
158,.,O
158,safety,O
158,driver,O
158,decided,O
158,to,O
158,take,O
158,over,O
158,to,O
158,let,O
158,faster,O
158,oncoming,O
158,vehicles,O
158,pass,O
158,the,O
158,av,O
158,",",O
158,before,O
158,av,O
158,merging,O
158,into,O
158,their,O
158,lane,O
158,.,O
159,planning,O
159,discrepancy,O
159,;,O
159,system,O
159,planned,O
159,incorrect,B-E
159,yield,I-E
159,at,O
159,intersection,O
159,due,O
159,to,O
159,an,B-C-5
159,oncoming,I-C-5
159,vehicle,I-C-5
159,during,O
159,left,O
159,turn,O
159,maneuver,O
159,.,O
160,prediction,O
160,discrepancy,O
160,;,O
160,incorrect,O
160,trajectory,O
160,estimation,O
160,of,O
160,adjacent,O
160,vehicle,O
160,making,O
160,left,O
160,turn,O
160,in,O
160,an,O
160,intersection,O
161,av,O
161,at,O
161,a,O
161,junction,O
161,where,O
161,av,O
161,has,O
161,the,O
161,right,O
161,of,O
161,way,O
161,to,O
161,move,O
161,forward,O
161,.,O
161,oncoming,O
161,car,O
161,cutting,O
161,across,O
161,does,O
161,not,O
161,come,O
161,to,O
161,a,O
161,complete,O
161,stop,O
161,.,O
161,prediction,B-C-2
161,module,I-C-2
161,appears,O
161,to,O
161,cause,O
161,av,O
161,to,O
161,stop,B-E
161,.,O
161,safety,O
161,driver,O
161,does,O
161,a,O
161,preventive,O
161,intervention,O
161,to,O
161,continue,O
161,flow,O
161,of,O
161,traffic,O
161,.,O
162,safety,O
162,driver,O
162,makes,O
162,a,O
162,preventive,O
162,intervention,O
162,to,O
162,avoid,O
162,av,O
162,getting,O
162,too,O
162,close,O
162,to,O
162,a,O
162,parked,O
162,vehicle,O
162,on,O
162,a,O
162,narrow,O
162,street,O
162,.,O
163,parked,O
163,vehicle,O
163,at,O
163,the,O
163,corner,O
163,blocking,O
163,path,O
163,of,O
163,av,O
163,while,O
163,taking,O
163,a,O
163,right,O
163,turn,O
163,.,O
163,av,O
163,percepion,O
163,appears,O
163,to,O
163,prevent,O
163,vehicle,O
163,from,O
163,moving,O
163,forward,O
163,.,O
163,safety,O
163,driver,O
163,took,O
163,over,O
163,to,O
163,continue,O
163,the,O
163,flow,O
163,of,O
163,traffic,O
163,.,O
164,safety,O
164,driver,O
164,makes,O
164,a,O
164,preventive,O
164,intervention,O
164,to,O
164,avoid,O
164,av,O
164,getting,O
164,close,O
164,to,O
164,a,O
164,pedestrian,O
164,on,O
164,road,O
164,.,O
165,av,B-E
165,vehicle,I-E
165,slowed,I-E
165,down,I-E
165,for,O
165,an,B-C-6
165,object,I-C-6
165,detected,I-C-6
165,in,O
165,its,O
165,path,O
165,near,O
165,a,O
165,yield,O
165,sign,O
165,.,O
165,safety,O
165,driver,O
165,took,O
165,over,O
165,for,O
165,faster,O
165,moving,O
165,trailing,O
165,vehicles,O
165,.,O
166,av,O
166,at,O
166,a,O
166,stop,O
166,sign,O
166,intersection,O
166,with,O
166,one,O
166,other,O
166,vehicle,O
166,.,O
166,the,O
166,current,O
166,av,O
166,version,O
166,takes,O
166,a,O
166,cautious,O
166,stop-creep,O
166,action,O
166,at,O
166,a,O
166,stop,O
166,sign,O
166,junction,O
166,",",O
166,which,O
166,is,O
166,slower,O
166,than,O
166,a,O
166,typical,O
166,human,O
166,driver,O
166,.,O
166,safety,O
166,driver,O
166,took,O
166,over,O
166,to,O
166,avoid,O
166,any,O
166,inconvenience,O
166,to,O
166,the,O
166,other,O
166,vehicle,O
167,driver,O
167,makes,O
167,a,O
167,preventive,O
167,intervention,O
167,",",O
167,when,O
167,he,O
167,sees,O
167,an,O
167,on-coming,O
167,vehicle,O
167,on,O
167,a,O
167,narrow,O
167,street,O
167,with,O
167,parked,O
167,cars,O
167,on,O
167,either,O
167,sides,O
167,leaving,O
167,narrow,O
167,gap,O
167,for,O
167,both,O
167,vehicles,O
167,to,O
167,pass,O
167,each,O
167,other,O
167,.,O
168,object,O
168,perception,O
168,:,O
168,late,O
168,perception,O
168,of,O
168,trash,O
168,bag,O
168,in,O
168,planner,O
168,s,O
168,path,O
169,av,O
169,stops,O
169,and,O
169,waits,O
169,at,O
169,a,O
169,tight,O
169,corner,O
169,",",O
169,as,O
169,the,O
169,planner,O
169,fails,O
169,to,O
169,generate,O
169,a,O
169,path,O
169,to,O
169,maneuver,O
169,the,O
169,tight,O
169,corner,O
169,with,O
169,a,O
169,parked,O
169,car,O
169,in,O
169,its,O
169,way,O
169,.,O
169,safety,O
169,driver,O
169,takes,O
169,over,O
169,to,O
169,continue,O
169,testing,O
169,.,O
170,av,O
170,started,O
170,to,O
170,plan,O
170,around,O
170,parked,O
170,car,O
170,with,O
170,little,O
170,room,O
170,.,O
170,safety,O
170,driver,O
170,decided,O
170,to,O
170,take,O
170,over,O
170,to,O
170,avod,O
170,any,O
170,close,O
170,encounter,O
170,.,O
171,autonomous,O
171,mode,O
171,initiated,O
171,in,O
171,a,O
171,narrow,O
171,path,O
171,.,O
171,motion,O
171,planner,O
171,commands,O
171,to,O
171,manuever,O
171,around,O
171,a,O
171,parked,O
171,vehicle,O
171,to,O
171,the,O
171,right,O
171,.,O
171,unstability,B-C-1
171,in,I-C-1
171,localization,I-C-1
171,heading,I-C-1
171,angle,I-C-1
171,cause,O
171,small,B-E
171,oscillations,I-E
171,in,I-E
171,controller,I-E
171,action,I-E
171,.,O
171,safety,O
171,driver,O
171,initiates,O
171,a,O
171,take,O
171,over,O
171,to,O
171,avoid,O
171,any,O
171,possible,O
171,unsafe,O
171,situation,O
171,.,O
172,motion,B-C-7
172,control,I-C-7
172,health,I-C-7
172,check,I-C-7
172,caused,O
172,software,B-E
172,kickout,I-E
173,av,O
173,localization,O
173,becomes,O
173,inconsistent,O
173,",",O
173,as,O
173,observed,O
173,on,O
173,the,O
173,in-vehicle,O
173,monitor,O
173,.,O
173,av,O
173,starts,O
173,moving,O
173,from,O
173,center,O
173,of,O
173,the,O
173,lane,O
173,towards,O
173,the,O
173,curb,O
173,.,O
173,safety,O
173,driver,O
173,takes,O
173,over,O
173,to,O
173,avoid,O
173,unsafe,O
173,situation,O
173,.,O
174,safety,O
174,driver,O
174,takes,O
174,over,O
174,when,O
174,av,O
174,does,O
174,n't,O
174,move,O
174,forward,O
174,at,O
174,a,O
174,stop,O
174,sign,O
174,.,O
174,cause,O
174,:,O
174,new,B-C-2
174,route,I-C-2
174,is,O
174,commanded,O
174,to,O
174,the,O
174,av,O
174,is,O
174,negotiating,O
174,a,O
174,stop,O
174,sign,O
174,",",O
174,which,O
174,caused,O
174,a,B-E
174,problem,I-E
174,in,I-E
174,the,I-E
174,motion,I-E
174,planner,I-E
174,.,O
175,av,O
175,going,O
175,straight,O
175,with,O
175,no,O
175,other,O
175,vehicles,O
175,in,O
175,front,O
175,or,O
175,on,O
175,coming,O
175,.,O
175,no,O
175,parked,O
175,vehicles,O
175,on,O
175,the,O
175,side,O
175,",",O
175,and,O
175,no,O
175,other,O
175,fake,O
175,obstacle,O
175,detected,O
175,",",O
175,but,O
175,localization,O
175,becomes,O
175,inconsistent,O
175,and,O
175,av,O
175,starts,O
175,floating,O
175,in,O
175,the,O
175,hd,O
175,map,O
175,.,O
175,this,O
175,results,O
